BOEM/permitting	synthetic-osha-ergonomics-expanded-settlement	OSHA Ergonomics Expansion to DSP & Air	regulatory_actions	OSHA|ergonomics|DSP|Amazon Air|warehouse	0.32	Dec 31, 2027	2027-12-31	OSHA expansion of ergonomic enforcement to Amazon's DSP delivery stations and Amazon Air cargo hubs would dramatically widen the compliance perimeter and cost base beyond the 2024 settlement scope.
BOEM/permitting	synthetic-osha-heat-ag-final-rule-2026	OSHA Heat Rule Agricultural Coverage	regulatory_actions	OSHA|Heat Safety|Agriculture|Farm Labor|California	0.33	Dec 31, 2026	2026-12-31	A finalized OSHA heat standard explicitly covering agricultural field workers would impose mandatory rest schedules and shade infrastructure costs on every Driscoll's contracted grower in the U.S.
BOEM/permitting	synthetic-osha-heat-rule-food-mfg-compliance-cost	OSHA Heat Rule Food Processing Coverage	regulatory_actions	OSHA|heat illness prevention|OSHA-2021-0009|food processing|indoor workers	0.22	Jun 30, 2027	2027-06-30	OSHA heat rule finalization with food processing compliance dates would impose immediate operational costs across Fortrex's 400+ facility footprint, straining its thin post-restructuring margins.
BOEM/permitting	synthetic-osha-region3-rep-scope-expansion-2026	OSHA Region III Dock Hazard Expansion	regulatory_actions	OSHA Region III|REP 2022-01|loading dock|dock equipment|Maryland|Pennsylvania	0.25	Jan 15, 2027	2027-01-15	OSHA Region III expanding its warehouse REP to target dock and door hazards would make Miner's recently acquired PA/MD service operations primary inspection targets.
BOEM/permitting	synthetic-pa-act2-tpsp-contractual-burden	PA Act 2 TPSP Vendor Guidance	regulatory_actions	Pennsylvania|NAIC Model 668|third-party IT vendor|insurance data security|Act 2	0.28	Dec 31, 2026	2026-12-31	Pennsylvania guidance on TPSP contract obligations under Act 2 would impose audit-right and breach-notification requirements on Mahathi via its PA-licensed insurer clients.
BOEM/permitting	synthetic-pa-dep-ev-catchall-npdes-denial	PA Permit Denial Yd-382	regulatory_actions	Pennsylvania DEP|NPDES|Exceptional Value Waters|Stormwater Denial|Copart	0.35	Dec 31, 2026	2026-12-31	A DEP denial or flow-limitation condition on Copart Yard 382 would directly restrict salvage yard operations at this Pennsylvania site, creating operational and financial losses.
BOEM/permitting	synthetic-pci-dss-v4-planned-giving	PCI SSC Nonprofit Donation Scope Clarification	regulatory_actions	PCI DSS|PCI SSC|nonprofit|recurring donations|payment compliance	0.72	Dec 31, 2026	2026-12-31	PCI SSC confirming no nonprofit exemption from Requirements 6.4.3 and 11.6.1 would require Cru to implement script-integrity and change-detection controls across all planned-giving and recurring-donation pages.
BOEM/permitting	synthetic-pcidss-v401-script-management-deadline-2026	PCI SSC Script Management Guidance	regulatory_actions	PCI DSS|Payment Security|E-Commerce|Retail|Cybersecurity	0.3	Sep 30, 2026	2026-09-30	If PCI SSC does NOT issue formal Req. 6.4.3 guidance for multi-brand platforms by September 2026, Bealls faces ambiguous compliance obligations and elevated audit failure risk across its shared e-commerce infrastructure.
BOEM/permitting	synthetic-peru-copper-export-decline	Peru Copper Export Decline	trade_policy	Peru|Copper|Mining|Export Volumes|Section 232	0.487	Dec 31, 2026	2026-12-31	50% copper tariff causing 15%+ decline in Peruvian copper exports directly reduces KLog's Peru mining freight volumes and project cargo revenue.
BOEM/permitting	synthetic-peru-mining-policy	Peru Mining Sector Support	elections	Peru|mining|copper|exports|project cargo|trade policy	0.556	Dec 31, 2026	2026-12-31	New Peruvian government abandoning mining sector support reduces project cargo and mineral export volumes from key KLog market.
BOEM/permitting	synthetic-petronas-sarawak-petros-ruling	Malaysia PETROS Federal Court Ruling	regulatory_actions	Malaysia|PETRONAS|PETROS|Sarawak|PSC	0.45	Dec 31, 2026	2026-12-31	A Federal Court ruling affirming PETROS' exclusive Sarawak gas-aggregator rights would fundamentally alter the commercialization framework for ConocoPhillips' six Malaysian PSC blocks, reducing gas revenue and requiring costly contract renegotiations.
BOEM/permitting	synthetic-pfas-reach-commission-draft	REACH PFAS Commission Restriction Draft	regulatory_actions	PFAS|REACH|European Commission|label materials|fluoropolymers	0.28	Jun 30, 2027	2027-06-30	A formal Commission REACH restriction draft explicitly covering fluoropolymer release coatings would create a binding compliance timeline for Avery Dennison's Materials Group to reformulate its pressure-sensitive label liner constructions sold in the EU.
BOEM/permitting	synthetic-pfas-reporting-scope-expansion	PFAS Reporting Scope Expansion	regulatory_actions	PFAS|EPA|TSCA|upholstered furniture|textile compliance	0.22	Dec 31, 2026	2026-12-31	An EPA rule explicitly expanding TSCA PFAS reporting to cover upholstered furniture and textile furnishing imports would significantly increase IKEA's compliance workload and potential liability for historical PFAS-containing imports since 2011.
BOEM/permitting	synthetic-pfas-scope-revision-2026	EPA PFAS Scope Narrowing Notice	regulatory_actions	EPA|PFAS|TSCA|scope revision|chemicals	0.33	Sep 30, 2026	2026-09-30	EPA failure to narrow PFAS scope (NO) maintains broad article-importer obligations for ITOCHU's chemicals and textiles; directionally captured by the enforcement hedge.
BOEM/permitting	synthetic-pfas-tsca-705-reporting-reset	TSCA PFAS Part 705 Reporting	regulatory_actions	EPA|TSCA|PFAS|Section 8(a)(7)|chemical reporting	0.38	Dec 31, 2026	2026-12-31	EPA finalizing a reset or expanded PFAS Part 705 reporting scope that includes distributors would impose significant data collection and reporting costs on Composites One for PFAS-containing process materials.
BOEM/permitting	synthetic-pfas-tsca-8a7-scope-2026	EPA PFAS Reporting Scope Revision	regulatory_actions	EPA|PFAS|TSCA|coatings|regulatory	0.38	Dec 31, 2026	2026-12-31	If EPA does not finalize scope exemptions, AkzoNobel faces the full TSCA 8(a)(7) PFAS reporting burden across its entire U.S. coatings portfolio, creating substantial compliance cost; buying NO hedges the no-exemption outcome.
BOEM/permitting	synthetic-pfas-tsca-articles-exemption-oct2026	PFAS Articles Reporting Exemption	regulatory_actions	EPA|PFAS|TSCA|articles|exemption	0.25	Oct 13, 2026	2026-10-13	If EPA does not carve out articles and surface coatings, AkzoNobel's Performance Coatings division faces full PFAS reporting scope including product-level disclosure, amplifying compliance burden and data-gathering costs.
BOEM/permitting	synthetic-pfas-tsca-extension-risk	PFAS Reporting Deadline Extension Risk	regulatory_actions	PFAS|TSCA|EPA|compliance-deadline|regulatory-delay	0.38	Dec 31, 2026	2026-12-31	EPA NOT granting article importers a further extension (NO) leaves 2026 TSCA reporting obligations intact, imposing compliance costs on Core & Main's procurement of PFAS-containing imported components.
IRA / tax credits	synthetic-pfe-brazil-foreign-entity-test	Brazil Developer PFE Classification Risk	trade_policy	IRS Notice 2026-15|PFE|FEOC|foreign ownership|45Y|48E	0.25	Dec 31, 2026	2026-12-31	A Treasury ruling classifying Serena (Brazilian parent, GIC/Actis ownership) as a Prohibited Foreign Entity would block all §45Y credit transfers from Goodnight projects, stranding the entire US tax credit monetization strategy.
IRA / tax credits	synthetic-pfe-irs-h2-2026-timeline	IRS PFE Sovereign Fund Rules	regulatory_actions	IRS|PFE|sovereign wealth fund|Section 45X|clean energy	0.2	Sep 30, 2026	2026-09-30	If IRS misses the H2 2026 timeline for PFE definitional rules including sovereign wealth fund carve-outs, the Temasek/Xora ownership question remains unresolved, blocking Peak Energy from claiming 45X credits with certainty.
IRA / tax credits	synthetic-pfe-material-assistance-irs-notice	PFE Material Assistance IRS Guidance	federal_legislation	PFE|material assistance|IRS|OBBBA|45Y|48E	0.35	Jun 30, 2026	2026-06-30	IRS guidance defining the 'material assistance' threshold would reduce ENGIE's PFE uncertainty — helpful, not adverse; minimal residual weight.
IRA / tax credits	synthetic-pfe-nprm-q2-2026	48E BESS PFE Definition NPRM	regulatory_actions	IRS|PFE|NPRM|48E|FEOC	0.2	Sep 30, 2026	2026-09-30	A binding PFE NPRM formalizing effective-control tests would increase compliance uncertainty and cost for Nightpeak's BESS pipeline, but the contract duplicates coverage already captured in the CATL PFE major contract.
IRA / tax credits	synthetic-pfe-temasek-singapore-covered-nation	Singapore Covered Nation PFE Ruling	regulatory_actions	Treasury|PFE|Temasek|Singapore|45X	0.03	Mar 31, 2027	2027-03-31	If Treasury classifies Singapore as a 'covered nation,' Temasek/Xora's equity stake directly taints Peak's 45X and 48E eligibility — this low-probability, high-impact contract is a precise hedge for that tail risk.
IRA / tax credits	synthetic-pfe-treasury-safeharbor-dec2026	PFE Safe-Harbor Component Tables	federal_legislation	PFE|OBBBA|Treasury guidance|45Y|48E|China supply chain	0.35	Dec 31, 2026	2026-12-31	Treasury publishing PFE safe-harbor tables would help ENGIE certify credit eligibility — a positive outcome, not a downside hedge.
IRA / tax credits	synthetic-pfe-wind-macr-treasury-prop-reg	Wind PFE Content Rule	regulatory_actions	FEOC|PFE|MACR|wind|PTC|Treasury|proposed regulations	0.72	Dec 31, 2026	2026-12-31	Treasury setting a stricter-than-40% MACR for wind (Buy NO to confirmation of 40%) would be adverse, but covered by the MACR deadline miss major position; low-probability tail risk.
IRA / tax credits	synthetic-pfe-wind-turbine-nacelles	Wind Turbine PFE Component Ruling	regulatory_actions	Treasury|Notice 2026-15|PFE|45Y|wind turbine|Siemens Gamesa|Vestas|China	0.35	Dec 31, 2026	2026-12-31	A YES ruling disqualifying Siemens Gamesa/Vestas nacelle components from 45Y PTC directly threatens RWE's US onshore wind pipeline; allocated below major threshold due to lower probability and wind-specific scope.
BOEM/permitting	synthetic-pg-ms4-draft-permit-2026	Prince George's Draft MS4 Permit Publication	regulatory_actions	MS4 permit|Prince George's County|Maryland MDE|stormwater|permit renewal	0.35	Dec 31, 2026	2026-12-31	Early MDE draft permit publication would provide early visibility into whether the next permit reduces restoration mandates, allowing Corvias to prepare for potential contract scope reductions.
BOEM/permitting	synthetic-phb-bsa-adventitious-agent-testing	FDA BSA Adventitious Agent Testing	regulatory_actions	FDA|CBER|BSA|adventitious agents|biologics	0.22	Dec 31, 2026	2026-12-31	A binding FDA CBER compliance document requiring enhanced adventitious agent or prion clearance testing for BSA and immunoglobulin used in cell culture or vaccine manufacturing would impose costly requalification workflows on PHB's key pharma customers.
BOEM/permitting	synthetic-philippines-sb2826-enactment	Philippines Mineral Export Ban Enactment	federal_legislation	Philippines|raw mineral export|nickel|legislation|critical minerals	0.14	Jun 30, 2027	2027-06-30	Full enactment of the Philippines raw mineral export ban would permanently restrict nickel ore flows that serve as feedstock for HPAL processors supplying Umicore's precursor supply chain.
BOEM/permitting	synthetic-phmsa-2025-0118-row-adverse-comment	ROW Patrol Rule Comment Risk	regulatory_actions	PHMSA|PHMSA-2025-0118|right-of-way patrol|drone|rulemaking	0.35	Mar 31, 2027	2027-03-31	Adverse comments narrowing the drone patrol safe harbor increase Colonial's right-of-way inspection cost exposure by restricting its current drone program.
BOEM/permitting	synthetic-phoenix-g7375-impact-fee-challenge	Phoenix G-7375 Impact Fee Challenge	regulatory_actions	Phoenix|impact-fees|Ordinance-G7375|multifamily|development	0.22	Jun 23, 2026	2026-06-23	Failure to challenge G-7375 (NO) confirms elevated Phoenix development impact fees persist; limited direct hedge value for CWS's existing apartment portfolio rather than new development activity.
BOEM/permitting	synthetic-pl119-21-s70416-court-challenge	§4960 Excise Tax Legal Challenge	macro_policy	IRC §4960|P.L.119-21|lawsuit|excise tax|tax-exempt organizations	0.25	Dec 31, 2026	2026-12-31	A successful court challenge to §4960 expansion would relieve the excise tax burden; buying NO hedges the scenario where legal challenges fail and the tax stands.
OREC / offtake	synthetic-poland-ppa-curtailment-risk	Poland PSE Wind Curtailment Risk	regulatory_actions	Poland|Grid Curtailment|Wind PPA|Renewable Energy|PSE	0.28	Jan 31, 2027	2027-01-31	Curtailment events exceeding 15% of contracted wind PPA output would force Umicore's Nysa plant to procure grid power, increasing carbon intensity and undermining its EU Battery Regulation compliance positioning.
BOEM/permitting	synthetic-ppwr-medical-exemption	EU Medical Packaging Exemption Clarity	regulatory_actions	EU|PPWR|medical devices|packaging exemption|regulatory	0.38	Aug 12, 2027	2027-08-12	If the EU Commission fails to clarify the sterile medical-device packaging exemption under PPWR, CooperVision blister packs and CooperSurgical sterile pouches face full recyclability compliance cost.
BOEM/permitting	synthetic-proc10908-parts-inclusions-2026	Motorsports Parts Tariff Inclusion	trade_policy	Proclamation 10908|Section 232|auto parts|motorsports|tariffs	0.38	Sep 30, 2026	2026-09-30	Expansion of Proclamation 10908 to cover axles, suspension assemblies, and drivetrain components would directly increase Monster Jam and Supercross vehicle maintenance costs, as these parts are core to high-frequency motorsports event operations.
Section 232 / steel	synthetic-proclamation11021-steel-alum-auto-repair	Proclamation 11021 Fleet Cost Impact	trade_policy	Proclamation 11021|fleet costs|steel tariff|auto repair|Section 232	0.42	Dec 31, 2026	2026-12-31	A 5%+ industry fleet maintenance cost increase attributable to Proclamation 11021 derivatives directly signals Fox's margin compression — YES pays when that threshold is crossed.
IRA / tax credits	synthetic-pwa-dol-enforcement-action	DOL Solar PWA Enforcement Guidance	regulatory_actions	DOL|Prevailing Wage|Solar|ITC|Apprenticeship	0.12	Sep 30, 2026	2026-09-30	DOL enforcement targeting solar PWA violations during the construction sprint (YES) could reduce Greenskies' ITC adder from 30% to 6% on any non-compliant projects rushed to meet the deadline.
